Country,ProvinceName,PostalCode,PostalArea
South Africa,Mpumalanga,2309,Bethal
South Africa,Mpumalanga,2310,Bethal
South Africa,Mpumalanga,2311,Bethal
South Africa,Mpumalanga,2312,Bethal
South Africa,Mpumalanga,2315,Morgenzon
South Africa,Mpumalanga,2320,Bethal
South Africa,Mpumalanga,2329,Top shayela
South Africa,Mpumalanga,2330,Breyten
South Africa,Mpumalanga,2332,Ermelo
South Africa,Mpumalanga,2333,Ermelo
South Africa,Mpumalanga,2334,Ermelo
South Africa,Mpumalanga,2335,Mpuluzi
South Africa,Mpumalanga,2336,Dundonald
South Africa,Mpumalanga,2337,Ermelo
South Africa,Mpumalanga,2339,Ermelo
South Africa,Mpumalanga,2340,Ermelo
South Africa,Mpumalanga,2341,Ermelo
South Africa,Mpumalanga,2350,Ermelo
South Africa,Mpumalanga,2351,Ermelo
South Africa,Mpumalanga,2352,Ermelo
South Africa,Mpumalanga,2353,Ermelo
South Africa,Mpumalanga,2355,Ermelo
South Africa,Mpumalanga,2356,Ermelo
South Africa,Mpumalanga,2357,Ermelo
South Africa,Mpumalanga,2370,Ermelo
South Africa,Mpumalanga,2375,Amsterdam
South Africa,Mpumalanga,2380,Piet retief
South Africa,Mpumalanga,2382,Piet retief
South Africa,Mpumalanga,2383,Piet retief
South Africa,Mpumalanga,2384,Piet retief
South Africa,Mpumalanga,2385,Piet retief
South Africa,Mpumalanga,2386,Piet retief
South Africa,Mpumalanga,2387,Piet retief
South Africa,Mpumalanga,2388,Piet retief
South Africa,Mpumalanga,2389,Piet retief
South Africa,Mpumalanga,2410,Balfour
South Africa,Mpumalanga,2415,Greylingstad
South Africa,Mpumalanga,2420,Grootvlei
South Africa,Mpumalanga,2425,Standerton
South Africa,Mpumalanga,2429,Standerton
South Africa,Mpumalanga,2430,Standerton
South Africa,Mpumalanga,2431,Sakhile
South Africa,Mpumalanga,2432,Standerton
South Africa,Mpumalanga,2433,Standerton
South Africa,Mpumalanga,2434,Standerton
South Africa,Mpumalanga,2435,Standerton
South Africa,Mpumalanga,2436,Standerton
South Africa,Mpumalanga,2465,Volksrust
South Africa,Mpumalanga,2470,Volksrust
South Africa,Mpumalanga,2471,Volksrust
South Africa,Mpumalanga,2476,Undetermined
South Africa,Mpumalanga,2480,Wakkerstroom
South Africa,Mpumalanga,2490,Amersfoort
South Africa,Mpumalanga,2491,Volksrust
South Africa,North West,2495,Carletonville
South Africa,North West,2496,Carletonville
South Africa,North West,2499,Carletonville
South Africa,North West,2500,Carletonville
South Africa,North West,2501,Carletonville
South Africa,North West,2502,Carletonville
South Africa,North West,2503,Carletonville
South Africa,North West,2504,Carletonville
South Africa,North West,2507,Carletonville
South Africa,North West,2508,Carletonville
South Africa,North West,2509,Carletonville
South Africa,North West,2511,Carletonville
South Africa,North West,2513,Carletonville
South Africa,North West,2514,Fochville central
South Africa,North West,2515,Fochville
South Africa,North West,2516,Carletonville
South Africa,North West,2517,Carletonville
South Africa,North West,2518,Boiketlo
South Africa,North West,2519,Carletonville
South Africa,North West,2520,Potchefstroom
South Africa,North West,2521,Potchefstroom
South Africa,North West,2522,Potchefstroom
South Africa,North West,2523,Potchefstroom
South Africa,North West,2524,Potchefstroom
South Africa,North West,2525,Potchefstroom
South Africa,North West,2526,Potchefstroom
South Africa,North West,2527,Potchefstroom
South Africa,North West,2528,Boskop
South Africa,North West,2529,Potchefstroom
South Africa,North West,2530,Potchefstroom
South Africa,North West,2531,Boiphatong ext 6
South Africa,North West,2532,Potchefstroom
South Africa,North West,2533,Potchefstroom
South Africa,North West,2534,Carltonville
South Africa,North West,2535,Potchefstroom
South Africa,North West,2538,Potchefstroom
South Africa,North West,2539,Undetermined
South Africa,North West,2550,Stilfontein
South Africa,North West,2551,Khuma ext 6
South Africa,North West,2552,Stilfontein
South Africa,North West,2553,Stilfontein
South Africa,North West,2554,Stilfontein
South Africa,North West,2556,Stilfontein
South Africa,North West,2560,Stilfontein
South Africa,North West,2562,Khuma ext 6
South Africa,North West,2570,Klerksdorp
South Africa,North West,2571,Klerksdorp
South Africa,North West,2572,Klerksdorp
South Africa,North West,2573,Klerksdorp
South Africa,North West,2574,Jouberton
South Africa,North West,2575,Klerksdorp
South Africa,North West,2576,Klerksdorp
South Africa,North West,2577,Klerksdorp
South Africa,North West,2578,Klerksdorp
South Africa,North West,2599,Undetermined
South Africa,North West,2600,Hartbeesfontein
South Africa,North West,2610,Ottosdal
South Africa,North West,2614,Undetermined
South Africa,North West,2615,Vierfontein
South Africa,North West,2619,Orkney
South Africa,North West,2620,Orkney
South Africa,North West,2621,Orkney
South Africa,North West,2622,Orkney
South Africa,North West,2623,Masakeng
South Africa,North West,2624,Orkney
South Africa,North West,2625,Orkney
South Africa,North West,2626,Orkney
South Africa,North West,2627,Orkney
South Africa,North West,2630,Wolmaransstad
South Africa,North West,2640,Leeudoringstad
South Africa,North West,2650,Makwassie
South Africa,North West,2660,Bloemhof
South Africa,North West,2661,Bloemhof
South Africa,North West,2662,Bloemhof
South Africa,North West,2680,Christiana
South Africa,North West,2710,Ventersdorp
South Africa,North West,2711,Bafokeng
South Africa,North West,2712,Ventersdorp
South Africa,North West,2715,Mareetsane
South Africa,North West,2716,Bathobatho
South Africa,North West,2717,Itsoseng
South Africa,North West,2718,Delareyville
South Africa,North West,2725,Coligny
South Africa,North West,2726,Coligny
South Africa,North West,2727,Coligny
South Africa,North West,2728,Mogasne
South Africa,North West,2729,Gerdau
South Africa,North West,2732,Atamelang
South Africa,North West,2735,Mmabatho
South Africa,North West,2736,Madikwe
South Africa,North West,2737,Montshiwa
South Africa,North West,2738,Mafikeng
South Africa,North West,2739,Radithuso
South Africa,North West,2740,Lichtenburg
South Africa,North West,2741,Lichtenburg
South Africa,North West,2742,Lichtenburg
South Africa,North West,2743,Lichtenburg
South Africa,North West,2744,Itsoseng
South Africa,North West,2745,Mafikeng
South Africa,North West,2746,Mafikeng
South Africa,North West,2747,Delareyville
South Africa,North West,2748,Delareyville
South Africa,North West,2749,Mafikeng
South Africa,North West,2750,Mafikeng
South Africa,North West,2751,Mafikeng
South Africa,North West,2752,Mafikeng
South Africa,North West,2753,Mafikeng
South Africa,North West,2754,Lichtenburg
South Africa,North West,2755,Lichtenburg
South Africa,North West,2756,Miga
South Africa,North West,2757,Masamane
South Africa,North West,2758,Moseki
South Africa,North West,2759,Logageng
South Africa,North West,2760,Sannieshof
South Africa,North West,2761,Loporung
South Africa,North West,2762,Lichtenburg
South Africa,North West,2763,Mafikeng
South Africa,North West,2765,Barberspan
South Africa,North West,2766,Mafikeng
South Africa,North West,2767,Mafikeng
South Africa,North West,2768,Mafikeng
South Africa,North West,2769,Mafikeng
South Africa,North West,2770,Delareyville
South Africa,North West,2771,Delareyville
South Africa,North West,2772,Delareyville
South Africa,North West,2773,Madibogo
South Africa,North West,2774,Madibogo
South Africa,North West,2775,Schweizer-reneke
South Africa,North West,2776,Delareyville
South Africa,North West,2777,Mmabatho
South Africa,North West,2778,Vyrburg
South Africa,North West,2779,Vyrburg
South Africa,North West,2780,Schweizer-reneke
South Africa,North West,2781,Vyrburg
South Africa,North West,2782,Mafikeng
South Africa,North West,2783,Mafikeng
South Africa,North West,2784,Mafikeng
South Africa,North West,2785,Tholo-rapulana
South Africa,North West,2786,Schweizer-reneke
South Africa,North West,2787,Sehume
South Africa,North West,2788,Selemoseng
South Africa,North West,2789,Motsoseng
South Africa,North West,2790,Mmabatho
South Africa,North West,2791,Undetermined
South Africa,North West,2835,Swartruggens
South Africa,North West,2836,Madikwe
South Africa,North West,2838,Madikwe
South Africa,North West,2839,Madikwe
South Africa,North West,2840,Madikwe
South Africa,North West,2841,Madikwe
South Africa,North West,2842,Madikwe
South Africa,North West,2843,Madikwe
South Africa,North West,2844,Madikwe
South Africa,North West,2845,Madikwe
South Africa,North West,2846,Madikwe
South Africa,North West,2847,Madikwe
South Africa,North West,2848,Madikwe
South Africa,North West,2849,Madikwe
South Africa,North West,2850,Groot-marico
South Africa,North West,2851,Zeerust
South Africa,North West,2852,Madikwe
South Africa,North West,2854,Madikwe
South Africa,North West,2855,Mafikeng
South Africa,North West,2857,Mafikeng
South Africa,North West,2858,Mafikeng
South Africa,North West,2859,Dekameelskuil
South Africa,North West,2860,Thandabantu
South Africa,North West,2861,Springbokpan
South Africa,North West,2865,Zeerust
South Africa,North West,2866,Mafikeng
South Africa,North West,2867,Zeerust
South Africa,North West,2868,Dinokana
South Africa,North West,2869,Mokgola
South Africa,North West,2870,Lerato
South Africa,North West,2871,Mabudu
South Africa,North West,2872,Borakalolo
South Africa,North West,2873,Lerato
South Africa,North West,2874,Zeerust
South Africa,North West,2875,Lonely park
South Africa,North West,2876,Zeerust
South Africa,North West,2877,Undetermined
South Africa,North West,2880,Lerato
South Africa,North West,2881,Zeerust
South Africa,North West,2882,Zeerust
South Africa,North West,2883,Zeerust
South Africa,North West,2884,Zeerust
South Africa,North West,2885,Zeerust
South Africa,North West,2886,Zeerust
South Africa,North West,2887,Zeerust
South Africa,North West,2888,Zeerust
South Africa,North West,2889,Zeerust
South Africa,North West,2890,Zeerust
South Africa,North West,2891,Zeerust
South Africa,North West,2895,Zeerust
South Africa,KwaZulu-Natal,2900,Ladysmith
South Africa,KwaZulu-Natal,2920,Wasbank
South Africa,KwaZulu-Natal,2921,Uitval
South Africa,KwaZulu-Natal,2922,Vaalkop
South Africa,KwaZulu-Natal,2930,Glencoe
South Africa,KwaZulu-Natal,2931,Imdumeni
South Africa,KwaZulu-Natal,2940,Newcastle
South Africa,KwaZulu-Natal,2941,Newcastle
South Africa,KwaZulu-Natal,2942,Newcastle
South Africa,KwaZulu-Natal,2944,Newcastle
South Africa,KwaZulu-Natal,2945,Newcastle
South Africa,KwaZulu-Natal,2946,Undetermined
South Africa,KwaZulu-Natal,2950,Newcastle
South Africa,KwaZulu-Natal,2951,Madadeni
South Africa,KwaZulu-Natal,2952,Osizweni
South Africa,KwaZulu-Natal,2953,Newcastle
South Africa,KwaZulu-Natal,2954,Newcastle
South Africa,KwaZulu-Natal,2955,Amajuba park
South Africa,KwaZulu-Natal,2956,Newcastle
South Africa,KwaZulu-Natal,2957,Madadeni
South Africa,KwaZulu-Natal,2958,Newcastle
South Africa,KwaZulu-Natal,2959,Enjabulweni
South Africa,KwaZulu-Natal,2960,Sizakancane
South Africa,KwaZulu-Natal,2970,Memel
South Africa,KwaZulu-Natal,2980,Utrecht
South Africa,KwaZulu-Natal,3000,Dundee
South Africa,KwaZulu-Natal,3002,Vryheid
South Africa,KwaZulu-Natal,3003,Dundee
South Africa,KwaZulu-Natal,3004,Dundee
South Africa,KwaZulu-Natal,3005,Nqutu
South Africa,KwaZulu-Natal,3006,Dundee
South Africa,KwaZulu-Natal,3007,Nqutu
South Africa,KwaZulu-Natal,3010,Tugela ferry
South Africa,KwaZulu-Natal,3011,Pomeroy
South Africa,KwaZulu-Natal,3016,Dundee
South Africa,KwaZulu-Natal,3017,Dundee
South Africa,KwaZulu-Natal,3019,Manzana
South Africa,KwaZulu-Natal,3020,Pomeroy
South Africa,KwaZulu-Natal,3022,Sithembile
South Africa,KwaZulu-Natal,3024,Blood river
South Africa,KwaZulu-Natal,3080,Dannhause
South Africa,KwaZulu-Natal,3081,Dundee
South Africa,KwaZulu-Natal,3082,Newcastle
South Africa,KwaZulu-Natal,3100,Vryheid
South Africa,KwaZulu-Natal,3101,Emondlo
South Africa,KwaZulu-Natal,3102,Vryheid
South Africa,KwaZulu-Natal,3103,Vryheid
South Africa,KwaZulu-Natal,3105,Vryheid
South Africa,KwaZulu-Natal,3106,Vryheid
South Africa,KwaZulu-Natal,3107,Vryheid
South Africa,KwaZulu-Natal,3109,Zenzele
South Africa,KwaZulu-Natal,3111,Vryheid
South Africa,KwaZulu-Natal,3112,Mawk
South Africa,KwaZulu-Natal,3114,Vryheid
South Africa,KwaZulu-Natal,3115,Vryheid
South Africa,KwaZulu-Natal,3116,Vryheid
South Africa,KwaZulu-Natal,3120,Vryheid
South Africa,KwaZulu-Natal,3135,Nqutu
South Africa,KwaZulu-Natal,3137,Nqutu
South Africa,KwaZulu-Natal,3138,Mahlafuna
South Africa,KwaZulu-Natal,3145,Hlobane
South Africa,KwaZulu-Natal,3150,Vryheid
South Africa,KwaZulu-Natal,3151,Ncotshane
South Africa,KwaZulu-Natal,3160,Pongola
South Africa,KwaZulu-Natal,3170,Pongola
South Africa,KwaZulu-Natal,3171,Pongola
South Africa,KwaZulu-Natal,3180,Paulpietersburg
South Africa,KwaZulu-Natal,3182,Dumbe
South Africa,KwaZulu-Natal,3183,Vryheid
South Africa,KwaZulu-Natal,3184,Vryheid
South Africa,KwaZulu-Natal,3185,Paulpietersburg
South Africa,KwaZulu-Natal,3199,Maqongqo
South Africa,KwaZulu-Natal,3200,Pietermaritzburg
South Africa,KwaZulu-Natal,3201,Edendale
South Africa,KwaZulu-Natal,3202,Pietermaritzburg
South Africa,KwaZulu-Natal,3203,Pietermaritzburg
South Africa,KwaZulu-Natal,3204,Edendale
South Africa,KwaZulu-Natal,3205,Pietermaritzburg
South Africa,KwaZulu-Natal,3206,Pietermaritzburg
South Africa,KwaZulu-Natal,3207,Pietermaritzburg
South Africa,KwaZulu-Natal,3208,Pietermaritzburg
South Africa,KwaZulu-Natal,3209,Pietermaritzburg
South Africa,KwaZulu-Natal,3210,Pietermaritzburg
South Africa,KwaZulu-Natal,3211,Pietermaritzburg
South Africa,KwaZulu-Natal,3213,Pietermaritzburg
South Africa,KwaZulu-Natal,3214,Pietermaritzburg
South Africa,KwaZulu-Natal,3215,Pietermaritzburg
South Africa,KwaZulu-Natal,3216,Pietermaritzburg
South Africa,KwaZulu-Natal,3217,Edendale
South Africa,KwaZulu-Natal,3218,Edendale
South Africa,KwaZulu-Natal,3219,Pietermaritzburg
South Africa,KwaZulu-Natal,3220,Pietermaritzburg
South Africa,KwaZulu-Natal,3221,Pietermaritzburg
South Africa,KwaZulu-Natal,3222,Mbiyo
South Africa,KwaZulu-Natal,3223,Nkwazi
South Africa,KwaZulu-Natal,3224,Howick
South Africa,KwaZulu-Natal,3225,Pietermaritzburg
South Africa,KwaZulu-Natal,3226,Elandskop
South Africa,KwaZulu-Natal,3227,Impendle
South Africa,KwaZulu-Natal,3228,Howick
South Africa,KwaZulu-Natal,3229,Slangspruit
South Africa,KwaZulu-Natal,3230,Dalton
South Africa,KwaZulu-Natal,3231,Chase valley
South Africa,KwaZulu-Natal,3232,Mbeka
South Africa,KwaZulu-Natal,3233,Greytown
South Africa,KwaZulu-Natal,3234,Wartburg
South Africa,KwaZulu-Natal,3235,Pietermaritzburg
South Africa,KwaZulu-Natal,3236,Dalton
South Africa,KwaZulu-Natal,3237,Donnybrook
South Africa,KwaZulu-Natal,3238,Dalton
South Africa,KwaZulu-Natal,3239,Umzimkulu
South Africa,KwaZulu-Natal,3241,Donnybrook
South Africa,KwaZulu-Natal,3242,Dalton
South Africa,KwaZulu-Natal,3243,Hoha
South Africa,KwaZulu-Natal,3244,Bulwer
South Africa,KwaZulu-Natal,3245,Pietermaritzburg
South Africa,KwaZulu-Natal,3246,Howick
South Africa,KwaZulu-Natal,3247,Howick
South Africa,KwaZulu-Natal,3248,Howick
South Africa,KwaZulu-Natal,3249,Greytown
South Africa,KwaZulu-Natal,3250,Greytown
South Africa,KwaZulu-Natal,3251,Greytown
South Africa,KwaZulu-Natal,3252,Scottsville
South Africa,KwaZulu-Natal,3254,Pietermaritzburg
South Africa,KwaZulu-Natal,3255,Howick
South Africa,KwaZulu-Natal,3256,Himeville
South Africa,KwaZulu-Natal,3257,Underberg
South Africa,KwaZulu-Natal,3258,Greytown
South Africa,KwaZulu-Natal,3259,Dalton
South Africa,KwaZulu-Natal,3260,Howick
South Africa,KwaZulu-Natal,3261,Ozwatini
South Africa,KwaZulu-Natal,3262,Greytown
South Africa,KwaZulu-Natal,3263,Creighton
South Africa,KwaZulu-Natal,3264,Hemuhemu
South Africa,KwaZulu-Natal,3265,Howick
South Africa,KwaZulu-Natal,3266,Umzinto
South Africa,KwaZulu-Natal,3267,Howick
South Africa,KwaZulu-Natal,3268,Greytown
South Africa,KwaZulu-Natal,3269,Kranskop
South Africa,KwaZulu-Natal,3270,Howick
South Africa,KwaZulu-Natal,3271,Kranskop
South Africa,KwaZulu-Natal,3272,Kranskop
South Africa,KwaZulu-Natal,3273,Kranskop
South Africa,KwaZulu-Natal,3274,Kranskop
South Africa,KwaZulu-Natal,3275,Howick
South Africa,KwaZulu-Natal,3276,Ixopo
South Africa,KwaZulu-Natal,3277,Kranskop
South Africa,KwaZulu-Natal,3278,Ncalu
South Africa,KwaZulu-Natal,3280,Estcourt
South Africa,KwaZulu-Natal,3282,Kranskop
South Africa,KwaZulu-Natal,3283,Stepmore
South Africa,KwaZulu-Natal,3284,Lourdes
South Africa,KwaZulu-Natal,3285,Kwasizabantu
South Africa,KwaZulu-Natal,3286,Kranskop
South Africa,KwaZulu-Natal,3287,Kranskop
South Africa,KwaZulu-Natal,3288,Glen garry
South Africa,KwaZulu-Natal,3290,Howick
South Africa,KwaZulu-Natal,3291,Howick
South Africa,KwaZulu-Natal,3292,Pietermaritzburg
South Africa,KwaZulu-Natal,3293,Pietermaritzburg
South Africa,KwaZulu-Natal,3294,Pietermaritzburg
South Africa,KwaZulu-Natal,3295,Pietermaritzburg
South Africa,KwaZulu-Natal,3296,Pietermaritzburg
South Africa,KwaZulu-Natal,3297,Umzimkhulu
South Africa,KwaZulu-Natal,3298,Umzimkulu
South Africa,KwaZulu-Natal,3299,Howick
South Africa,KwaZulu-Natal,3300,Estcourt
South Africa,KwaZulu-Natal,3301,Estcourt
South Africa,KwaZulu-Natal,3302,Howick
South Africa,KwaZulu-Natal,3303,Howick
South Africa,KwaZulu-Natal,3304,Umzimkulu
South Africa,KwaZulu-Natal,3305,Highflats
South Africa,KwaZulu-Natal,3306,Highflats
South Africa,KwaZulu-Natal,3307,Umzimkulu
South Africa,KwaZulu-Natal,3308,Merrivale
South Africa,KwaZulu-Natal,3309,Mphophomeni
South Africa,KwaZulu-Natal,3310,Estcourt
South Africa,KwaZulu-Natal,3312,Estcourt
South Africa,KwaZulu-Natal,3313,Estcourt
South Africa,KwaZulu-Natal,3314,Phungashe
South Africa,KwaZulu-Natal,3325,Estcourt
South Africa,KwaZulu-Natal,3330,Estcourt
South Africa,KwaZulu-Natal,3331,Winterton
South Africa,KwaZulu-Natal,3340,Winterton
South Africa,KwaZulu-Natal,3341,Winterton
South Africa,KwaZulu-Natal,3342,Winterton
South Africa,KwaZulu-Natal,3343,Emmaus
South Africa,KwaZulu-Natal,3350,Bergville
South Africa,KwaZulu-Natal,3351,Bergville
South Africa,KwaZulu-Natal,3352,Bergville
South Africa,KwaZulu-Natal,3354,Bergville
South Africa,KwaZulu-Natal,3360,Colenso
South Africa,KwaZulu-Natal,3370,Ladysmith
South Africa,KwaZulu-Natal,3371,Ladysmith
South Africa,KwaZulu-Natal,3372,Harrismith
South Africa,KwaZulu-Natal,3373,Steadville
South Africa,KwaZulu-Natal,3374,Ladysmith
South Africa,KwaZulu-Natal,3375,Ladysmith
South Africa,KwaZulu-Natal,3377,Ladysmith
South Africa,KwaZulu-Natal,3378,Ladysmith
South Africa,KwaZulu-Natal,3380,Ladysmith
South Africa,KwaZulu-Natal,3381,Ezakheni
South Africa,KwaZulu-Natal,3382,Ladysmith
South Africa,KwaZulu-Natal,3383,Ekuvukeni
South Africa,KwaZulu-Natal,3384,Ladysmith
South Africa,KwaZulu-Natal,3385,Undetermined
South Africa,KwaZulu-Natal,3500,Greytown
South Africa,KwaZulu-Natal,3741,Nkumane
South Africa,KwaZulu-Natal,3742,Umkomaas valley
South Africa,KwaZulu-Natal,3800,Gingindlovu
South Africa,KwaZulu-Natal,3801,Amatikulu
South Africa,KwaZulu-Natal,3802,Mandeni
South Africa,KwaZulu-Natal,3803,Gingindlovu
South Africa,KwaZulu-Natal,3804,Gingindlovu
South Africa,KwaZulu-Natal,3805,Emoyeni
South Africa,KwaZulu-Natal,3806,Gingindlovu
South Africa,KwaZulu-Natal,3807,Dokodweni
South Africa,KwaZulu-Natal,3808,Masundwini
South Africa,KwaZulu-Natal,3814,Eshowe
South Africa,KwaZulu-Natal,3815,Eshowe
South Africa,KwaZulu-Natal,3816,Eshowe
South Africa,KwaZulu-Natal,3817,Eshowe
South Africa,KwaZulu-Natal,3818,Gingindlovu
South Africa,KwaZulu-Natal,3820,Eshowe
South Africa,KwaZulu-Natal,3821,Ezimpohlo
South Africa,KwaZulu-Natal,3822,Mabogweni
South Africa,KwaZulu-Natal,3823,Catherine booth
South Africa,KwaZulu-Natal,3830,Eshowe
South Africa,KwaZulu-Natal,3835,Melmoth
South Africa,KwaZulu-Natal,3837,Melmoth
South Africa,KwaZulu-Natal,3838,Ulundi
South Africa,KwaZulu-Natal,3850,Eshowe
South Africa,KwaZulu-Natal,3855,Nkandla
South Africa,KwaZulu-Natal,3856,Mahlabatini
South Africa,KwaZulu-Natal,3857,Melmoth
South Africa,KwaZulu-Natal,3858,Nkandla
South Africa,KwaZulu-Natal,3859,Nkandla
South Africa,KwaZulu-Natal,3865,Mahlabatini
South Africa,KwaZulu-Natal,3867,Mtunzini
South Africa,KwaZulu-Natal,3871,Ceza
South Africa,KwaZulu-Natal,3872,Qhudeni
South Africa,KwaZulu-Natal,3873,Nhlwathi
South Africa,KwaZulu-Natal,3874,Nomdiya
South Africa,KwaZulu-Natal,3875,Empangeni
South Africa,KwaZulu-Natal,3879,Empangeni
South Africa,KwaZulu-Natal,3880,Empangeni
South Africa,KwaZulu-Natal,3881,Empangeni
South Africa,KwaZulu-Natal,3882,Empangeni
South Africa,KwaZulu-Natal,3883,Dukuduku
South Africa,KwaZulu-Natal,3884,Empangeni
South Africa,KwaZulu-Natal,3885,Empumeni
South Africa,KwaZulu-Natal,3886,Kwadlangezwa
South Africa,KwaZulu-Natal,3887,Esikhawini
South Africa,KwaZulu-Natal,3888,Mahihashini
South Africa,KwaZulu-Natal,3889,Dondotha
South Africa,KwaZulu-Natal,3890,Undetermined
South Africa,KwaZulu-Natal,3900,Empangeni
South Africa,KwaZulu-Natal,3901,Meer en see
South Africa,KwaZulu-Natal,3902,Richards bay
South Africa,KwaZulu-Natal,3903,Richards bay
South Africa,KwaZulu-Natal,3904,Richards bay
South Africa,KwaZulu-Natal,3905,Enyokeni
South Africa,KwaZulu-Natal,3910,Empangeni
South Africa,KwaZulu-Natal,3915,Kwambonambi
South Africa,KwaZulu-Natal,3920,Empangeni
South Africa,KwaZulu-Natal,3925,Mtubatuba
South Africa,KwaZulu-Natal,3930,Mtubatuba
South Africa,KwaZulu-Natal,3934,Nongoma
South Africa,KwaZulu-Natal,3935,Mtubatuba
South Africa,KwaZulu-Natal,3936,Mtubatuba
South Africa,KwaZulu-Natal,3937,Hlabisa
South Africa,KwaZulu-Natal,3939,Hlalanathi
South Africa,KwaZulu-Natal,3940,Mtubatuba
South Africa,KwaZulu-Natal,3941,Gedleza
South Africa,KwaZulu-Natal,3942,Ezibayeni
South Africa,KwaZulu-Natal,3952,Msebe
South Africa,KwaZulu-Natal,3953,Bhangonoma
South Africa,KwaZulu-Natal,3960,Hluhluwe
South Africa,KwaZulu-Natal,3964,Ingwavuma
South Africa,KwaZulu-Natal,3965,Empangeni
South Africa,KwaZulu-Natal,3966,Mkuze
South Africa,KwaZulu-Natal,3967,Mkuze
South Africa,KwaZulu-Natal,3968,Ingwavuma
South Africa,KwaZulu-Natal,3969,Jozini
South Africa,KwaZulu-Natal,3970,Empangeni
South Africa,KwaZulu-Natal,3972,Mkuze
South Africa,KwaZulu-Natal,3973,Kwangwanase
South Africa,KwaZulu-Natal,3974,Mbazwana
South Africa,KwaZulu-Natal,3975,Mkuze
South Africa,KwaZulu-Natal,3976,Mkuze
South Africa,KwaZulu-Natal,3977,Ingwavuma
South Africa,KwaZulu-Natal,3978,Kwangkwanase
South Africa,KwaZulu-Natal,3979,Mkuze
South Africa,KwaZulu-Natal,3980,Mkuze
South Africa,KwaZulu-Natal,3981,Ulwazi
South Africa,KwaZulu-Natal,3982,Jozini
South Africa,KwaZulu-Natal,3983,Jozini
South Africa,KwaZulu-Natal,3984,Jozini
South Africa,KwaZulu-Natal,3985,Jozini
South Africa,KwaZulu-Natal,3986,Jozini
South Africa,KwaZulu-Natal,3987,Jozini
South Africa,KwaZulu-Natal,3988,Mbazwana
South Africa,KwaZulu-Natal,3989,Jozini
South Africa,KwaZulu-Natal,3990,Golela
South Africa,KwaZulu-Natal,3991,Mlamula
South Africa,KwaZulu-Natal,3992,Kwaskhemelele
South Africa,KwaZulu-Natal,3993,Bhambanana
South Africa,KwaZulu-Natal,3994,Phelandaba
South Africa,KwaZulu-Natal,4121,Undetermined
South Africa,KwaZulu-Natal,4180,Scottburgh
South Africa,KwaZulu-Natal,4181,Scottburgh
South Africa,KwaZulu-Natal,4182,Scottburgh
South Africa,KwaZulu-Natal,4183,Scottburgh
South Africa,KwaZulu-Natal,4184,Pennington
South Africa,KwaZulu-Natal,4185,Ifafa beach
South Africa,KwaZulu-Natal,4186,Scottburgh
South Africa,KwaZulu-Natal,4187,Qwabe
South Africa,KwaZulu-Natal,4191,Mbalenhle
South Africa,KwaZulu-Natal,4192,Undetermined
South Africa,KwaZulu-Natal,4200,Handinagi
South Africa,KwaZulu-Natal,4201,Umzinto
South Africa,KwaZulu-Natal,4202,Umzinto
South Africa,KwaZulu-Natal,4204,Umzinto
South Africa,KwaZulu-Natal,4206,Sangcwaba
South Africa,KwaZulu-Natal,4207,Umzinto
South Africa,KwaZulu-Natal,4215,Sezela
South Africa,KwaZulu-Natal,4216,Mdasha
South Africa,KwaZulu-Natal,4220,Hibberdene
South Africa,KwaZulu-Natal,4221,Hibberdene
South Africa,KwaZulu-Natal,4225,Umzumbe
South Africa,KwaZulu-Natal,4226,Port shepstone
South Africa,KwaZulu-Natal,4227,Umzumbe
South Africa,KwaZulu-Natal,4230,Anerley
South Africa,KwaZulu-Natal,4235,Umtentweni
South Africa,KwaZulu-Natal,4240,Port shepstone
South Africa,KwaZulu-Natal,4241,Port shepstone
South Africa,KwaZulu-Natal,4242,Ndwedwe
South Africa,KwaZulu-Natal,4243,Port shepstone
South Africa,KwaZulu-Natal,4244,Paddock
South Africa,KwaZulu-Natal,4246,Mehlomnyama
South Africa,KwaZulu-Natal,4247,Port shepstone
South Africa,KwaZulu-Natal,4249,Port shepstone
South Africa,KwaZulu-Natal,4250,Port shepstone
South Africa,KwaZulu-Natal,4251,Port shepstone
South Africa,KwaZulu-Natal,4252,Marburg
South Africa,KwaZulu-Natal,4253,Boboyi
South Africa,KwaZulu-Natal,4254,Mcosela
South Africa,KwaZulu-Natal,4255,Nodalane
South Africa,KwaZulu-Natal,4256,Manthinta
South Africa,Eastern Cape,4260,Izingolweni
South Africa,KwaZulu-Natal,4261,Izingolweni
South Africa,KwaZulu-Natal,4265,Shelly beach
South Africa,KwaZulu-Natal,4270,Uvongo
South Africa,KwaZulu-Natal,4275,Margate
South Africa,KwaZulu-Natal,4276,Manaba beach
South Africa,KwaZulu-Natal,4277,Margate
South Africa,KwaZulu-Natal,4278,Margate
South Africa,KwaZulu-Natal,4280,Margate
South Africa,KwaZulu-Natal,4281,Margate
South Africa,KwaZulu-Natal,4285,Ramsgate
South Africa,KwaZulu-Natal,4286,Kwashaka
South Africa,KwaZulu-Natal,4295,Port edward
South Africa,KwaZulu-Natal,4301,Mount edgecombe
South Africa,KwaZulu-Natal,4339,Verulam
South Africa,KwaZulu-Natal,4340,Verulam
South Africa,KwaZulu-Natal,4341,Ndwedwe
South Africa,KwaZulu-Natal,4342,Ndwedwe
South Africa,KwaZulu-Natal,4343,Verulam
